time_s,type,AEKF,ClimbRt,DesPitch,DesRoll,DesYaw,ErrRP,ErrYaw,Pitch,PitchRt,Roll,RollRt,Thrust,Type,Yaw,YawRt,distance_m,east_m,ecode,ecode_name,ground_speed_m_s,id,lat,lon,mode,name,north_m,radial_speed_m_s,reason,reason_name,rel_alt_m,subsys,subsys_name,target_bearing_speed_m_s,text,ve_m_s,vn_m_s
16.994866000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009113235700435266,,,,,,0.0,,,,,,,-0.005902372766286135,,-0.005902372766286135,-0.006943562533706427
16.994866000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.005670621059834957,,,,,,
17.094825999999998,ATT,3,,0.0,0.0,93.6,0.0,0.0,0.01,,0.02,,,,93.6,,,,,,,,,,,,,,,,,,,,,,
17.094825999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009275598176673621,,,,,,0.0,,,,,,,-0.00597997521981597,,-0.0059799752198159695,-0.007090600673109293
17.094825999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.006101434584707022,,,,,,
17.194786,ATT,3,,0.0,0.0,93.6,0.0,0.0,0.01,,0.02,,,,93.6,,,,,,,,,,,,,,,,,,,,,,
17.194786,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.00939883585978424,,,,,,0.0,,,,,,,-0.00605647498741746,,-0.0060564749874174595,-0.00718729617074132
17.194786,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.006705232430249453,,,,,,
17.294745999999996,ATT,3,,0.0,0.0,93.59,0.0,0.0,0.01,,0.03,,,,93.59,,,,,,,,,,,,,,,,,,,,,,
17.294745999999996,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009539519087402137,,,,,,0.0,,,,,,,-0.006183520425111056,,-0.006183520425111055,-0.00726405531167984
17.294745999999996,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.007418282795697451,,,,,,
17.394706,ATT,3,,0.0,0.0,93.58,0.0,0.0,0.01,,0.03,,,,93.58,,,,,,,,,,,,,,,,,,,,,,
17.394706,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009662822089841218,,,,,,0.0,,,,,,,-0.006318129133433104,,-0.0063181291334331036,-0.007311044726520777
17.394706,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.00819661095738411,,,,,,
17.494666000000002,ATT,3,,0.0,0.0,93.58,0.0,0.0,0.01,,0.03,,,,93.58,,,,,,,,,,,,,,,,,,,,,,
17.494666000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009763619955286918,,,,,,0.0,,,,,,,-0.006384695414453746,,-0.006384695414453745,-0.007386740762740374
17.494666000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.009006659500300884,,,,,,
17.594625999999998,ATT,3,,0.0,0.0,93.57,0.0,0.0,0.01,,0.03,,,,93.57,,,,,,,,,,,,,,,,,,,,,,
17.594625999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.009865233207385391,,,,,,0.0,,,,,,,-0.006512134801596404,,-0.006512134801596403,-0.007410460617393255
17.594625999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.009824707172811031,,,,,,
17.694586,ATT,3,,0.0,0.0,93.56,0.0,0.0,0.01,,0.03,,,,93.56,,,,,,,,,,,,,,,,,,,,,,
17.694586,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010005753354288001,,,,,,0.0,,,,,,,-0.006625732872635127,,-0.006625732872635126,-0.007497650571167469
17.694586,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01063945796340704,,,,,,
17.794545999999997,ATT,3,,0.0,0.0,93.55,0.0,0.0,0.01,,0.03,,,,93.55,,,,,,,,,,,,,,,,,,,,,,
17.794545999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010131315207502238,,,,,,0.0,,,,,,,-0.0067042564041912564,,-0.006704256404191256,-0.007595820818096399
17.794545999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01144149899482727,,,,,,
17.894506,ATT,3,,0.0,0.0,93.55,0.0,0.0,0.01,,0.03,,,,93.55,,,,,,,,,,,,,,,,,,,,,,
17.894506,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010239205581285528,,,,,,0.0,,,,,,,-0.006781902164220811,,-0.00678190216422081,-0.007671188563108444
17.894506,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.012220802716910839,,,,,,
17.994466000000003,ATT,3,,0.0,0.0,93.54,0.0,0.0,0.01,,0.03,,,,93.54,,,,,,,,,,,,,,,,,,,,,,
17.994466000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.0103511072384868,,,,,,0.0,,,,,,,-0.006868193857371808,,-0.006868193857371807,-0.007744245231151581
17.994466000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.012975608929991722,,,,,,
18.094426,ATT,3,,0.0,0.0,93.53,0.0,0.0,0.01,,0.03,,,,93.53,,,,,,,,,,,,,,,,,,,,,,
18.094426,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010504591134352306,,,,,,0.0,,,,,,,-0.006941482890397311,,-0.00694148289039731,-0.007884304039180279
18.094426,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.013704843819141388,,,,,,
18.194386,ATT,3,,0.0,0.0,93.52,0.0,0.0,0.01,,0.03,,,,93.52,,,,,,,,,,,,,,,,,,,,,,
18.194386,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010588489805845888,,,,,,0.0,,,,,,,-0.006999806500971318,,-0.006999806500971317,-0.007944735698401928
18.194386,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.014404228888452053,,,,,,
18.294345999999997,ATT,3,,0.0,0.0,93.51,0.0,0.0,0.01,,0.03,,,,93.51,,,,,,,,,,,,,,,,,,,,,,
18.294345999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010744217737357894,,,,,,0.0,,,,,,,-0.0071206577122211465,,-0.007120657712221146,-0.008045772090554237
18.294345999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.015069723129272461,,,,,,
18.394306,ATT,3,,0.0,0.0,93.5,0.0,0.0,0.01,,0.03,,,,93.5,,,,,,,,,,,,,,,,,,,,,,
18.394306,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010921807852561877,,,,,,0.0,,,,,,,-0.007252738811075688,,-0.007252738811075687,-0.00816600676625967
18.394306,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01570805534720421,,,,,,
18.494266000000003,ATT,3,,0.0,0.0,93.5,0.0,0.0,0.01,,0.03,,,,93.5,,,,,,,,,,,,,,,,,,,,,,
18.494266000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.010999388526416643,,,,,,0.0,,,,,,,-0.0072910389862954625,,-0.007291038986295462,-0.008235733024775982
18.494266000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.016324171796441078,,,,,,
18.594226,ATT,3,,0.0,0.0,93.49,0.0,0.0,0.01,,0.03,,,,93.49,,,,,,,,,,,,,,,,,,,,,,
18.594226,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.011150608438599423,,,,,,0.0,,,,,,,-0.007388057652860881,,-0.00738805765286088,-0.008351806551218033
18.594226,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.016916150227189064,,,,,,
18.694186000000002,ATT,3,,0.0,0.0,93.48,0.0,0.0,0.01,,0.03,,,,93.48,,,,,,,,,,,,,,,,,,,,,,
18.694186000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.0112714201068516,,,,,,0.0,,,,,,,-0.007459009997546674,,-0.007459009997546673,-0.00845033023506403
18.694186000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01748460903763771,,,,,,
18.794978999999998,ATT,3,,0.0,0.0,93.47,0.0,0.0,0.01,,0.03,,,,93.47,,,,,,,,,,,,,,,,,,,,,,
18.794978999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.011426336259245176,,,,,,0.0,,,,,,,-0.007546041626483203,,-0.007546041626483202,-0.008580117486417294
18.794978999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.018025321885943413,,,,,,
18.894939,ATT,3,,0.0,0.0,93.46,0.0,0.0,0.01,,0.03,,,,93.46,,,,,,,,,,,,,,,,,,,,,,
18.894939,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.011582128254205836,,,,,,0.0,,,,,,,-0.0076834065839648255,,-0.007683406583964825,-0.008666657842695713
18.894939,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.018539659678936005,,,,,,
18.994898999999997,ATT,3,,0.0,0.0,93.45,0.0,0.0,0.01,,0.03,,,,93.45,,,,,,,,,,,,,,,,,,,,,,
18.994898999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.011751375297207883,,,,,,0.0,,,,,,,-0.007820387370884418,,-0.007820387370884418,-0.008771337568759918
18.994898999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.019031384959816933,,,,,,
19.094859,ATT,3,,0.0,0.0,93.44,0.0,0.0,0.01,,0.03,,,,93.44,,,,,,,,,,,,,,,,,,,,,,
19.094859,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.011892362313675959,,,,,,0.0,,,,,,,-0.007898097857832909,,-0.007898097857832909,-0.008890912868082523
19.094859,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01950405351817608,,,,,,
19.194819000000003,ATT,3,,0.0,0.0,93.43,0.0,0.0,0.01,,0.03,,,,93.43,,,,,,,,,,,,,,,,,,,,,,
19.194819000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012065657038494625,,,,,,0.0,,,,,,,-0.008054707199335098,,-0.008054707199335098,-0.008983416482806206
19.194819000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.019956255331635475,,,,,,
19.294779,ATT,3,,0.0,0.0,93.42,0.0,0.0,0.01,,0.03,,,,93.42,,,,,,,,,,,,,,,,,,,,,,
19.294779,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012246443166955934,,,,,,0.0,,,,,,,-0.008178350515663624,,-0.008178350515663624,-0.00911536905914545
19.294779,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.020387684926390648,,,,,,
19.394739,ATT,3,,0.0,0.0,93.41,0.0,0.0,0.01,,0.03,,,,93.41,,,,,,,,,,,,,,,,,,,,,,
19.394739,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012352406234552462,,,,,,0.0,,,,,,,-0.008291810750961304,,-0.008291810750961304,-0.009155753068625927
19.394739,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.020801236853003502,,,,,,
19.494698999999997,ATT,3,,0.0,0.0,93.41,0.0,0.0,0.01,,0.03,,,,93.41,,,,,,,,,,,,,,,,,,,,,,
19.494698999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012504501183365796,,,,,,0.0,,,,,,,-0.008410309441387653,,-0.008410309441387653,-0.009253607131540775
19.494698999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.021193137392401695,,,,,,
19.594659,ATT,3,,0.0,0.0,93.4,0.0,0.0,0.01,,0.03,,,,93.4,,,,,,,,,,,,,,,,,,,,,,
19.594659,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012639742314643468,,,,,,0.0,,,,,,,-0.008508904837071896,,-0.008508904837071896,-0.009346744045615196
19.594659,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02156316488981247,,,,,,
19.694619000000003,ATT,3,,0.0,0.0,93.39,0.0,0.0,0.01,,0.03,,,,93.39,,,,,,,,,,,,,,,,,,,,,,
19.694619000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.012872569231313734,,,,,,0.0,,,,,,,-0.008669331669807434,,-0.008669331669807434,-0.0095155518501997
19.694619000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02191733568906784,,,,,,
19.794579,ATT,3,,0.0,0.0,93.38,0.0,0.0,0.01,,0.03,,,,93.38,,,,,,,,,,,,,,,,,,,,,,
19.794579,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013050514539159765,,,,,,0.0,,,,,,,-0.008810050785541534,,-0.008810050785541534,-0.009628028608858585
19.794579,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02225465141236782,,,,,,
19.894539,ATT,3,,0.0,0.0,93.37,0.0,0.0,0.01,,0.03,,,,93.37,,,,,,,,,,,,,,,,,,,,,,
19.894539,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013166985281208982,,,,,,0.0,,,,,,,-0.00891178846359253,,-0.00891178846359253,-0.009692756459116936
19.894539,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.022575004026293755,,,,,,
19.994498999999998,ATT,3,,0.0,0.0,93.36,0.0,0.0,0.01,,0.03,,,,93.36,,,,,,,,,,,,,,,,,,,,,,
19.994498999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013322669741660688,,,,,,0.0,,,,,,,-0.009042044170200825,,-0.009042044170200825,-0.009784424677491188
19.994498999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.022877687588334084,,,,,,
20.094459,ATT,3,,0.0,0.0,93.35,0.0,0.0,0.01,,0.03,,,,93.35,,,,,,,,,,,,,,,,,,,,,,
20.094459,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013416533994138755,,,,,,0.0,,,,,,,-0.009107013233006,,-0.009107013233006,-0.009852192364633083
20.094459,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023167891427874565,,,,,,
20.194418999999996,ATT,3,,0.0,0.0,93.34,0.0,0.0,0.01,,0.03,,,,93.34,,,,,,,,,,,,,,,,,,,,,,
20.194418999999996,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013547089312498773,,,,,,0.0,,,,,,,-0.009207703173160553,,-0.009207703173160553,-0.009936892427504063
20.194418999999996,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023441284894943237,,,,,,
20.294379,ATT,3,,0.0,0.0,93.33,0.0,0.0,0.01,,0.03,,,,93.33,,,,,,,,,,,,,,,,,,,,,,
20.294379,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013693559836120512,,,,,,0.0,,,,,,,-0.009323380887508392,,-0.009323380887508392,-0.010029364377260208
20.294379,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023699281737208366,,,,,,
20.394339000000002,ATT,3,,0.0,0.0,93.32,0.0,0.0,0.01,,0.03,,,,93.32,,,,,,,,,,,,,,,,,,,,,,
20.394339000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013767084854630497,,,,,,0.0,,,,,,,-0.009377999231219292,,-0.009377999231219292,-0.010078975930809975
20.394339000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02396278642117977,,,,,,
20.494298999999998,ATT,3,,0.0,0.0,93.31,0.0,0.0,0.01,,0.03,,,,93.31,,,,,,,,,,,,,,,,,,,,,,
20.494298999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.013916385772527448,,,,,,0.0,,,,,,,-0.009499085135757923,,-0.009499085135757923,-0.010170210152864456
20.494298999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02419867366552353,,,,,,
20.594259,ATT,3,,0.0,0.0,93.3,0.0,0.0,0.01,,0.03,,,,93.3,,,,,,,,,,,,,,,,,,,,,,
20.594259,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.01406243514933741,,,,,,0.0,,,,,,,-0.009603620506823063,,-0.009603620506823063,-0.010272417217493057
20.594259,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024424759671092033,,,,,,
20.694218999999997,ATT,3,,0.0,0.0,93.29,0.0,0.0,0.01,,0.03,,,,93.29,,,,,,,,,,,,,,,,,,,,,,
20.694218999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.014262947894251575,,,,,,0.0,,,,,,,-0.009752313606441021,,-0.009752313606441021,-0.010407884605228901
20.694218999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024639207869768143,,,,,,
20.794179,ATT,3,,0.0,0.0,93.28,0.0,0.0,0.02,,0.03,,,,93.28,,,,,,,,,,,,,,,,,,,,,,
20.794179,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.014427614871428693,,,,,,0.0,,,,,,,-0.009880512952804565,,-0.009880512952804565,-0.010513397864997387
20.794179,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024838311597704887,,,,,,
20.894972000000003,ATT,3,,0.0,0.0,93.27,0.0,0.0,0.02,,0.03,,,,93.27,,,,,,,,,,,,,,,,,,,,,,
20.894972000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.014614342502570736,,,,,,0.0,,,,,,,-0.010010010562837124,,-0.010010010562837124,-0.010647943243384361
20.894972000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025028521195054054,,,,,,
20.994932,ATT,3,,0.0,0.0,93.26,0.0,0.0,0.02,,0.03,,,,93.26,,,,,,,,,,,,,,,,,,,,,,
20.994932,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.014802232622365937,,,,,,0.0,,,,,,,-0.010139183141291142,,-0.010139183141291142,-0.010784389451146126
20.994932,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02520880289375782,,,,,,
21.094892,ATT,3,,0.0,0.0,93.25,0.0,0.0,0.02,,0.03,,,,93.25,,,,,,,,,,,,,,,,,,,,,,
21.094892,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.014894595525026718,,,,,,0.0,,,,,,,-0.01019242312759161,,-0.01019242312759161,-0.010861099697649479
21.094892,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025378279387950897,,,,,,
21.194851999999997,ATT,3,,0.0,0.0,93.24,0.0,0.0,0.02,,0.03,,,,93.24,,,,,,,,,,,,,,,,,,,,,,
21.194851999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.015062553077235329,,,,,,0.0,,,,,,,-0.010293043218553066,,-0.010293043218553066,-0.010996988974511623
21.194851999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025537295266985893,,,,,,
21.294812,ATT,3,,0.0,0.0,93.23,0.0,0.0,0.02,,0.03,,,,93.23,,,,,,,,,,,,,,,,,,,,,,
21.294812,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.015217759233822785,,,,,,0.0,,,,,,,-0.010412842035293579,,-0.010412842035293579,-0.011097428388893604
21.294812,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02568591758608818,,,,,,
21.394772000000003,ATT,3,,0.0,0.0,93.22,0.0,0.0,0.02,,0.03,,,,93.22,,,,,,,,,,,,,,,,,,,,,,
21.394772000000003,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.01534614612019443,,,,,,0.0,,,,,,,-0.010514778085052967,,-0.010514778085052967,-0.011177819222211838
21.394772000000003,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025826433673501015,,,,,,
21.494732,ATT,3,,0.0,0.0,93.21,0.0,0.0,0.02,,0.03,,,,93.21,,,,,,,,,,,,,,,,,,,,,,
21.494732,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.015472076026485095,,,,,,0.0,,,,,,,-0.010599412024021149,,-0.010599412024021149,-0.011271095834672451
21.494732,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025962624698877335,,,,,,
21.594692000000002,ATT,3,,0.0,0.0,93.2,0.0,0.0,0.02,,0.03,,,,93.2,,,,,,,,,,,,,,,,,,,,,,
21.594692000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.015601779398557846,,,,,,0.0,,,,,,,-0.010709147900342941,,-0.010709147900342941,-0.011345909908413887
21.594692000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.0260928925126791,,,,,,
21.694651999999998,ATT,3,,0.0,0.0,93.19,0.0,0.0,0.02,,0.04,,,,93.19,,,,,,,,,,,,,,,,,,,,,,
21.694651999999998,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.01577839061611529,,,,,,0.0,,,,,,,-0.010816430673003197,,-0.010816430673003197,-0.011487490497529507
21.694651999999998,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02621467038989067,,,,,,
21.794612,ATT,3,,0.0,0.0,93.18,0.0,0.0,0.02,,0.04,,,,93.18,,,,,,,,,,,,,,,,,,,,,,
21.794612,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.015917744612415064,,,,,,0.0,,,,,,,-0.010891101323068142,,-0.010891101323068142,-0.011608553119003773
21.794612,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026324858888983727,,,,,,
21.894571999999997,ATT,3,,0.0,0.0,93.17,0.0,0.0,0.02,,0.04,,,,93.17,,,,,,,,,,,,,,,,,,,,,,
21.894571999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.01604843144950295,,,,,,0.0,,,,,,,-0.01099096518009901,,-0.01099096518009901,-0.011694051325321198
21.894571999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02642539143562317,,,,,,
21.994532,ATT,3,,0.0,0.0,93.16,0.0,0.0,0.02,,0.04,,,,93.16,,,,,,,,,,,,,,,,,,,,,,
21.994532,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.01613349988998135,,,,,,0.0,,,,,,,-0.011071620509028435,,-0.011071620509028435,-0.011734949424862862
21.994532,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026519253849983215,,,,,,
22.094492000000002,ATT,3,,0.0,0.0,93.15,0.0,0.0,0.02,,0.04,,,,93.15,,,,,,,,,,,,,,,,,,,,,,
22.094492000000002,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.016273459324780113,,,,,,0.0,,,,,,,-0.011170436628162861,,-0.011170436628162861,-0.011834138073027134
22.094492000000002,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02660478837788105,,,,,,
22.194452,ATT,3,,0.0,0.0,93.14,0.0,0.0,0.02,,0.04,,,,93.14,,,,,,,,,,,,,,,,,,,,,,
22.194452,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.016435122604502566,,,,,,0.0,,,,,,,-0.011318236589431763,,-0.011318236589431763,-0.011916827410459518
22.194452,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026685617864131927,,,,,,
22.294412,ATT,3,,0.0,0.0,93.13,0.0,0.0,0.02,,0.04,,,,93.13,,,,,,,,,,,,,,,,,,,,,,
22.294412,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.0165368685755966,,,,,,0.0,,,,,,,-0.011392992921173573,,-0.011392992921173573,-0.011986147612333298
22.294412,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026761891320347786,,,,,,
22.394371999999997,ATT,3,,0.0,0.0,93.12,0.0,0.0,0.02,,0.04,,,,93.12,,,,,,,,,,,,,,,,,,,,,,
22.394371999999997,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.016661378455737893,,,,,,0.0,,,,,,,-0.011479593813419342,,-0.011479593813419342,-0.012075614184141159
22.394371999999997,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02683223970234394,,,,,,
22.494332,ATT,3,,0.0,0.0,93.11,0.0,0.0,0.02,,0.04,,,,93.11,,,,,,,,,,,,,,,,,,,,,,
22.494332,XKF1,,,,,,,,,,,,,,,,0.0,0.0,,,0.016785935712587446,,,,,,0.0,,,,,,,-0.011602921411395073,,-0.011602921411395073,-0.01213012170046568
22.494332,POS,,,,,,,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026894960552453995,,,,,,
